Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20161002_Ling_U965_HCC1806_1 Spectral Count	20161002_Ling_U965_HCC1806_2 Spectral Count	20161002_Ling_U965_HCC1806_3 Spectral Count	20161002_Ling_U965_MCF10A_1 Spectral Count	20161002_Ling_U965_MCF10A_2 Spectral Count	20161002_Ling_U965_MCF10A_3 Spectral Count	20161002_Ling_U965_MCF7_1 Spectral Count	20161002_Ling_U965_MCF7_2 Spectral Count	20161002_Ling_U965_MCF7_3 Spectral Count	20161002_Ling_U965_MDA231_1 Spectral Count	20161002_Ling_U965_MDA231_2 Spectral Count	20161002_Ling_U965_MDA231_3 Spectral Count	20161002_Ling_U965_T47D_1 Spectral Count	20161002_Ling_U965_T47D_2 Spectral Count	20161002_Ling_con_HCC1806_1 Spectral Count	20161002_Ling_con_HCC1806_2 Spectral Count	20161002_Ling_con_HCC1806_3 Spectral Count	20161002_Ling_con_MCF10A_1 Spectral Count	20161002_Ling_con_MCF10A_2 Spectral Count	20161002_Ling_con_MCF10A_3 Spectral Count	20161002_Ling_con_MCF7_1 Spectral Count	20161002_Ling_con_MCF7_2 Spectral Count	20161002_Ling_con_MCF7_3 Spectral Count	20161002_Ling_con_MDA231_1 Spectral Count	20161002_Ling_con_MDA231_2 Spectral Count	20161002_Ling_con_MDA231_3 Spectral Count	20161002_Ling_con_T47D_1 Spectral Count	20161002_Ling_con_T47D_2 Spectral Count	20161002_Ling_con_T47D_3 Spectral Count	20161002_Ling_U965_HCC1806_1 Unique Spectral Count	20161002_Ling_U965_HCC1806_2 Unique Spectral Count	20161002_Ling_U965_HCC1806_3 Unique Spectral Count	20161002_Ling_U965_MCF10A_1 Unique Spectral Count	20161002_Ling_U965_MCF10A_2 Unique Spectral Count	20161002_Ling_U965_MCF10A_3 Unique Spectral Count	20161002_Ling_U965_MCF7_1 Unique Spectral Count	20161002_Ling_U965_MCF7_2 Unique Spectral Count	20161002_Ling_U965_MCF7_3 Unique Spectral Count	20161002_Ling_U965_MDA231_1 Unique Spectral Count	20161002_Ling_U965_MDA231_2 Unique Spectral Count	20161002_Ling_U965_MDA231_3 Unique Spectral Count	20161002_Ling_U965_T47D_1 Unique Spectral Count	20161002_Ling_U965_T47D_2 Unique Spectral Count	20161002_Ling_con_HCC1806_1 Unique Spectral Count	20161002_Ling_con_HCC1806_2 Unique Spectral Count	20161002_Ling_con_HCC1806_3 Unique Spectral Count	20161002_Ling_con_MCF10A_1 Unique Spectral Count	20161002_Ling_con_MCF10A_2 Unique Spectral Count	20161002_Ling_con_MCF10A_3 Unique Spectral Count	20161002_Ling_con_MCF7_1 Unique Spectral Count	20161002_Ling_con_MCF7_2 Unique Spectral Count	20161002_Ling_con_MCF7_3 Unique Spectral Count	20161002_Ling_con_MDA231_1 Unique Spectral Count	20161002_Ling_con_MDA231_2 Unique Spectral Count	20161002_Ling_con_MDA231_3 Unique Spectral Count	20161002_Ling_con_T47D_1 Unique Spectral Count	20161002_Ling_con_T47D_2 Unique Spectral Count	20161002_Ling_con_T47D_3 Unique Spectral Count	20161002_Ling_U965_HCC1806_1 Total Spectral Count	20161002_Ling_U965_HCC1806_2 Total Spectral Count	20161002_Ling_U965_HCC1806_3 Total Spectral Count	20161002_Ling_U965_MCF10A_1 Total Spectral Count	20161002_Ling_U965_MCF10A_2 Total Spectral Count	20161002_Ling_U965_MCF10A_3 Total Spectral Count	20161002_Ling_U965_MCF7_1 Total Spectral Count	20161002_Ling_U965_MCF7_2 Total Spectral Count	20161002_Ling_U965_MCF7_3 Total Spectral Count	20161002_Ling_U965_MDA231_1 Total Spectral Count	20161002_Ling_U965_MDA231_2 Total Spectral Count	20161002_Ling_U965_MDA231_3 Total Spectral Count	20161002_Ling_U965_T47D_1 Total Spectral Count	20161002_Ling_U965_T47D_2 Total Spectral Count	20161002_Ling_con_HCC1806_1 Total Spectral Count	20161002_Ling_con_HCC1806_2 Total Spectral Count	20161002_Ling_con_HCC1806_3 Total Spectral Count	20161002_Ling_con_MCF10A_1 Total Spectral Count	20161002_Ling_con_MCF10A_2 Total Spectral Count	20161002_Ling_con_MCF10A_3 Total Spectral Count	20161002_Ling_con_MCF7_1 Total Spectral Count	20161002_Ling_con_MCF7_2 Total Spectral Count	20161002_Ling_con_MCF7_3 Total Spectral Count	20161002_Ling_con_MDA231_1 Total Spectral Count	20161002_Ling_con_MDA231_2 Total Spectral Count	20161002_Ling_con_MDA231_3 Total Spectral Count	20161002_Ling_con_T47D_1 Total Spectral Count	20161002_Ling_con_T47D_2 Total Spectral Count	20161002_Ling_con_T47D_3 Total Spectral Count	20161002_Ling_U965_HCC1806_1 Intensity	20161002_Ling_U965_HCC1806_2 Intensity	20161002_Ling_U965_HCC1806_3 Intensity	20161002_Ling_U965_MCF10A_1 Intensity	20161002_Ling_U965_MCF10A_2 Intensity	20161002_Ling_U965_MCF10A_3 Intensity	20161002_Ling_U965_MCF7_1 Intensity	20161002_Ling_U965_MCF7_2 Intensity	20161002_Ling_U965_MCF7_3 Intensity	20161002_Ling_U965_MDA231_1 Intensity	20161002_Ling_U965_MDA231_2 Intensity	20161002_Ling_U965_MDA231_3 Intensity	20161002_Ling_U965_T47D_1 Intensity	20161002_Ling_U965_T47D_2 Intensity	20161002_Ling_con_HCC1806_1 Intensity	20161002_Ling_con_HCC1806_2 Intensity	20161002_Ling_con_HCC1806_3 Intensity	20161002_Ling_con_MCF10A_1 Intensity	20161002_Ling_con_MCF10A_2 Intensity	20161002_Ling_con_MCF10A_3 Intensity	20161002_Ling_con_MCF7_1 Intensity	20161002_Ling_con_MCF7_2 Intensity	20161002_Ling_con_MCF7_3 Intensity	20161002_Ling_con_MDA231_1 Intensity	20161002_Ling_con_MDA231_2 Intensity	20161002_Ling_con_MDA231_3 Intensity	20161002_Ling_con_T47D_1 Intensity	20161002_Ling_con_T47D_2 Intensity	20161002_Ling_con_T47D_3 Intensity	20161002_Ling_U965_HCC1806_1 MaxLFQ Intensity	20161002_Ling_U965_HCC1806_2 MaxLFQ Intensity	20161002_Ling_U965_HCC1806_3 MaxLFQ Intensity	20161002_Ling_U965_MCF10A_1 MaxLFQ Intensity	20161002_Ling_U965_MCF10A_2 MaxLFQ Intensity	20161002_Ling_U965_MCF10A_3 MaxLFQ Intensity	20161002_Ling_U965_MCF7_1 MaxLFQ Intensity	20161002_Ling_U965_MCF7_2 MaxLFQ Intensity	20161002_Ling_U965_MCF7_3 MaxLFQ Intensity	20161002_Ling_U965_MDA231_1 MaxLFQ Intensity	20161002_Ling_U965_MDA231_2 MaxLFQ Intensity	20161002_Ling_U965_MDA231_3 MaxLFQ Intensity	20161002_Ling_U965_T47D_1 MaxLFQ Intensity	20161002_Ling_U965_T47D_2 MaxLFQ Intensity	20161002_Ling_con_HCC1806_1 MaxLFQ Intensity	20161002_Ling_con_HCC1806_2 MaxLFQ Intensity	20161002_Ling_con_HCC1806_3 MaxLFQ Intensity	20161002_Ling_con_MCF10A_1 MaxLFQ Intensity	20161002_Ling_con_MCF10A_2 MaxLFQ Intensity	20161002_Ling_con_MCF10A_3 MaxLFQ Intensity	20161002_Ling_con_MCF7_1 MaxLFQ Intensity	20161002_Ling_con_MCF7_2 MaxLFQ Intensity	20161002_Ling_con_MCF7_3 MaxLFQ Intensity	20161002_Ling_con_MDA231_1 MaxLFQ Intensity	20161002_Ling_con_MDA231_2 MaxLFQ Intensity	20161002_Ling_con_MDA231_3 MaxLFQ Intensity	20161002_Ling_con_T47D_1 MaxLFQ Intensity	20161002_Ling_con_T47D_2 MaxLFQ Intensity	20161002_Ling_con_T47D_3 MaxLFQ Intensity	Indistinguishable Proteins
sp|O94901|SUN1_HUMAN	O94901	SUN1_HUMAN	SUN1	785	Homo sapiens	1:Experimental evidence at protein level	SUN domain-containing protein 1	1.0	0.999	2	7	7	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1495432.0	839642.1	1871386.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1858628.9	1007096.25	1558516.1	0.0	0.0	0.0	448823.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1495432.0	839642.1	1871386.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1858628.9	1007096.25	1558516.1	0.0	0.0	0.0	448823.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O94905|ERLN2_HUMAN	O94905	ERLN2_HUMAN	ERLIN2	339	Homo sapiens	1:Experimental evidence at protein level	Erlin-2	1.0	0.9987	5	3	3	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	0	1	0	1	1	1	1	1	1	3	3	3	1	1	1	0	0	0	3	2	3	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757643.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O94906|PRP6_HUMAN	O94906	PRP6_HUMAN	PRPF6	941	Homo sapiens	1:Experimental evidence at protein level	Pre-mRNA-processing factor 6	1.0	0.999	25	146	146	146	6	7	4	1	0	1	12	11	10	7	6	6	3	4	8	9	8	0	0	0	8	7	6	9	6	6	0	0	1	6	7	4	1	0	1	12	11	10	7	6	6	3	4	8	9	8	0	0	0	8	7	6	9	6	6	0	0	1	6	7	4	1	0	1	12	11	10	7	6	6	3	4	8	9	8	0	0	0	8	7	6	9	6	6	0	0	1	1.6853556E7	1.8037754E7	1.990068E7	2510625.5	1594514.2	1029308.1	3.5633676E7	3.5210384E7	3.8193556E7	2.2350016E7	2.0763006E7	2.0810522E7	6537551.5	7525884.5	2.2657266E7	2.4765184E7	2.8166476E7	1754450.6	0.0	0.0	2.385826E7	1.9537268E7	1.6137546E7	3.0868666E7	2.5420292E7	3.0599604E7	0.0	1137507.4	1472389.2	3830974.0	3704722.2	4033623.2	924679.94	940407.06	1265592.9	3560850.5	3422750.2	3748558.2	3152705.2	3196373.2	2681685.5	1548507.6	2063816.5	3758780.0	3819552.2	3801242.5	1892065.6	0.0	0.0	3630533.2	2972166.8	3795915.8	5238826.0	5178089.5	5445540.0	0.0	2835908.8	2898286.8	
sp|O94913|PCF11_HUMAN	O94913	PCF11_HUMAN	PCF11	1555	Homo sapiens	1:Experimental evidence at protein level	Pre-mRNA cleavage complex 2 protein Pcf11	1.0	0.9963	3	4	4	4	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1099829.2	0.0	0.0	1564151.6	1435817.2	1880274.5	722999.56	439355.44	212769.45	0.0	808145.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2049825.5	0.0	0.0	653267.75	565793.4	934890.2	452608.03	818856.2	476692.72	0.0	1506194.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O94919|ENDD1_HUMAN	O94919	ENDD1_HUMAN	ENDOD1	500	Homo sapiens	1:Experimental evidence at protein level	Endonuclease domain-containing 1 protein	0.9963	0.9979	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401505.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1009474.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401505.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1009474.6	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O94925|GLSK_HUMAN	O94925	GLSK_HUMAN	GLS	669	Homo sapiens	1:Experimental evidence at protein level	Glutaminase kidney isoform, mitochondrial	1.0	0.999	13	78	78	78	0	1	1	0	0	0	1	0	0	0	1	0	0	0	4	6	7	16	16	17	0	1	0	1	2	4	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	4	6	7	16	16	17	0	1	0	1	2	4	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	4	6	7	16	16	17	0	1	0	1	2	4	0	0	0	0.0	1846742.2	1994557.1	0.0	0.0	0.0	444382.28	422260.4	424469.16	1330291.4	1133679.0	1051535.9	0.0	0.0	1.1753353E7	1.4067338E7	1.5025606E7	1.05325968E8	9.1625952E7	9.61724E7	535170.7	796056.3	965580.3	1.4184381E7	1.4725894E7	1.3865715E7	0.0	0.0	0.0	0.0	1932955.9	2087671.4	0.0	0.0	0.0	465127.9	441973.28	444285.16	1392394.9	1186603.9	1100626.0	0.0	0.0	3435504.2	5915297.0	5719361.0	2.0398292E7	1.8454084E7	2.209838E7	560154.7	833219.56	1010657.6	3719849.2	3276387.2	3862649.2	0.0	0.0	0.0	
sp|O94992|HEXI1_HUMAN	O94992	HEXI1_HUMAN	HEXIM1	359	Homo sapiens	1:Experimental evidence at protein level	Protein HEXIM1	0.9983	0.999	2	3	3	6	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	441387.12	631011.56	323428.6	0.0	0.0	0.0	1435291.5	1049702.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	441387.12	631011.56	323428.6	0.0	0.0	0.0	1435291.5	1049702.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95049|ZO3_HUMAN	O95049	ZO3_HUMAN	TJP3	919	Homo sapiens	1:Experimental evidence at protein level	Tight junction protein ZO-3	1.0	0.999	2	5	5	5	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	2015343.6	1398022.1	2349792.5	0.0	0.0	0.0	1133723.9	2391876.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1001577.94	714066.5	1183588.2	0.0	0.0	0.0	1171750.9	2472103.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95071|UBR5_HUMAN	O95071	UBR5_HUMAN	UBR5	2799	Homo sapiens	1:Experimental evidence at protein level	E3 ubiquitin-protein ligase UBR5	0.9806	0.9989	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	873684.06	0.0	0.0	0.0	1699445.0	0.0	1250860.0	0.0	1026392.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	873684.06	0.0	0.0	0.0	1699445.0	0.0	1250860.0	0.0	1026392.3	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95104|SCAF4_HUMAN	O95104	SCAF4_HUMAN	SCAF4	1147	Homo sapiens	1:Experimental evidence at protein level	SR-related and CTD-associated factor 4	1.0	0.9959	2	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	261057.23	440096.56	0.0	472844.7	593063.7	0.0	604222.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261057.23	440096.56	0.0	472844.7	593063.7	0.0	604222.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95159|ZFPL1_HUMAN	O95159	ZFPL1_HUMAN	ZFPL1	310	Homo sapiens	1:Experimental evidence at protein level	Zinc finger protein-like 1	0.974	0.9986	1	4	4	4	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	732210.5	237537.64	526115.3	0.0	0.0	0.0	782717.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732210.5	237537.64	526115.3	0.0	0.0	0.0	782717.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95168|NDUB4_HUMAN	O95168	NDUB4_HUMAN	NDUFB4	129	Homo sapiens	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	0.9993	0.9938	1	16	16	16	0	0	1	0	0	0	2	2	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0.0	1068004.5	1213244.2	0.0	0.0	0.0	1930626.2	1795516.0	1565135.4	0.0	0.0	655306.7	979130.2	814657.2	1148582.6	0.0	0.0	1633324.1	1765486.0	0.0	1581885.0	1720761.1	2098178.2	1504418.0	2284818.5	1456369.6	0.0	0.0	0.0	0.0	1068004.5	1213244.2	0.0	0.0	0.0	1930626.2	1795516.0	1565135.4	0.0	0.0	655306.7	979130.2	814657.2	1148582.6	0.0	0.0	1633324.1	1765486.0	0.0	1581885.0	1720761.1	2098178.2	1504418.0	2284818.5	1456369.6	0.0	0.0	0.0	
sp|O95169|NDUB8_HUMAN	O95169	NDUB8_HUMAN	NDUFB8	186	Homo sapiens	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	0.9484	0.9971	1	7	7	7	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.0	0.0	596037.4	0.0	0.0	0.0	1278571.1	1346296.5	1610182.2	0.0	0.0	0.0	759072.8	680120.7	0.0	0.0	0.0	0.0	1663246.4	1647984.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	596037.4	0.0	0.0	0.0	1278571.1	1346296.5	1610182.2	0.0	0.0	0.0	759072.8	680120.7	0.0	0.0	0.0	0.0	1663246.4	1647984.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95182|NDUA7_HUMAN	O95182	NDUA7_HUMAN	NDUFA7	113	Homo sapiens	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	0.9999	0.9986	2	8	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	625115.94	0.0	583096.94	0.0	786239.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2952151.0	6151368.0	2779563.5	761574.3	1442614.0	1553572.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	625115.94	0.0	583096.94	0.0	786239.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2952151.0	4492047.0	2779563.5	761574.3	1442614.0	1553572.9	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95197|RTN3_HUMAN	O95197	RTN3_HUMAN	RTN3	1032	Homo sapiens	1:Experimental evidence at protein level	Reticulon-3	1.0	0.999	2	5	5	5	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	2247024.5	1885960.9	1160908.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2247024.5	1885960.9	1160908.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95202|LETM1_HUMAN	O95202	LETM1_HUMAN	LETM1	739	Homo sapiens	1:Experimental evidence at protein level	Mitochondrial proton/calcium exchanger protein	0.9614	0.9979	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95218|ZRAB2_HUMAN	O95218	ZRAB2_HUMAN	ZRANB2	330	Homo sapiens	1:Experimental evidence at protein level	Zinc finger Ran-binding domain-containing protein 2	1.0	0.9983	2	4	4	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1396410.9	795591.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1359039.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	545124.4	1258264.6	651202.94	0.0	0.0	0.0	0.0	1396410.9	795591.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	545124.4	1258264.6	651202.94	
sp|O95232|LC7L3_HUMAN	O95232	LC7L3_HUMAN	LUC7L3	432	Homo sapiens	1:Experimental evidence at protein level	Luc7-like protein 3	1.0	0.999	9	31	31	31	0	0	0	0	0	0	3	0	3	0	1	0	6	6	1	1	1	0	0	0	1	0	1	2	3	2	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	6	6	1	1	1	0	0	0	1	0	1	2	3	2	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	6	6	1	1	1	0	0	0	1	0	1	2	3	2	0	0	0	0.0	1214192.8	0.0	1138454.8	0.0	0.0	9129725.0	8139668.5	8880745.0	3189650.5	2183734.5	1087162.2	2.1257814E7	2.0308904E7	3588755.5	3279667.5	2963850.0	0.0	0.0	0.0	1310024.5	1777512.8	1203951.8	5089502.0	5240489.0	3581634.5	0.0	0.0	0.0	0.0	1148030.4	0.0	381856.88	0.0	0.0	1781557.2	1788204.4	1450188.5	2477806.8	1207543.0	1464260.6	2728495.2	3211157.5	4327804.5	4307480.0	3432620.2	0.0	0.0	0.0	3251942.8	4412413.5	2988632.8	4261399.5	5724760.5	4272481.0	0.0	0.0	0.0	
