Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20160805_Ling_Con_102B1 Spectral Count	20160805_Ling_Con_102B2 Spectral Count	20160805_Ling_Con_102B3 Spectral Count	20160805_Ling_Con_255B1 Spectral Count	20160805_Ling_Con_255B2 Spectral Count	20160805_Ling_Con_255B3 Spectral Count	20160805_Ling_Con_344B1 Spectral Count	20160805_Ling_Con_344B2 Spectral Count	20160805_Ling_Con_344B3 Spectral Count	20160805_Ling_U965_078B1 Spectral Count	20160805_Ling_U965_078B2 Spectral Count	20160805_Ling_U965_078B3 Spectral Count	20160805_Ling_U965_078_102A1 Spectral Count	20160805_Ling_U965_078_102A2 Spectral Count	20160805_Ling_U965_078_102A3 Spectral Count	20160805_Ling_U965_102B1 Spectral Count	20160805_Ling_U965_102B2 Spectral Count	20160805_Ling_U965_102B3 Spectral Count	20160805_Ling_U965_255A1 Spectral Count	20160805_Ling_U965_255A2 Spectral Count	20160805_Ling_U965_255A3 Spectral Count	20160805_Ling_U965_255B1 Spectral Count	20160805_Ling_U965_255B2 Spectral Count	20160805_Ling_U965_255B3 Spectral Count	20160805_Ling_U965_344B1 Spectral Count	20160805_Ling_U965_344B2 Spectral Count	20160805_Ling_U965_344B3 Spectral Count	20160805_Ling_Con_102B1 Unique Spectral Count	20160805_Ling_Con_102B2 Unique Spectral Count	20160805_Ling_Con_102B3 Unique Spectral Count	20160805_Ling_Con_255B1 Unique Spectral Count	20160805_Ling_Con_255B2 Unique Spectral Count	20160805_Ling_Con_255B3 Unique Spectral Count	20160805_Ling_Con_344B1 Unique Spectral Count	20160805_Ling_Con_344B2 Unique Spectral Count	20160805_Ling_Con_344B3 Unique Spectral Count	20160805_Ling_U965_078B1 Unique Spectral Count	20160805_Ling_U965_078B2 Unique Spectral Count	20160805_Ling_U965_078B3 Unique Spectral Count	20160805_Ling_U965_078_102A1 Unique Spectral Count	20160805_Ling_U965_078_102A2 Unique Spectral Count	20160805_Ling_U965_078_102A3 Unique Spectral Count	20160805_Ling_U965_102B1 Unique Spectral Count	20160805_Ling_U965_102B2 Unique Spectral Count	20160805_Ling_U965_102B3 Unique Spectral Count	20160805_Ling_U965_255A1 Unique Spectral Count	20160805_Ling_U965_255A2 Unique Spectral Count	20160805_Ling_U965_255A3 Unique Spectral Count	20160805_Ling_U965_255B1 Unique Spectral Count	20160805_Ling_U965_255B2 Unique Spectral Count	20160805_Ling_U965_255B3 Unique Spectral Count	20160805_Ling_U965_344B1 Unique Spectral Count	20160805_Ling_U965_344B2 Unique Spectral Count	20160805_Ling_U965_344B3 Unique Spectral Count	20160805_Ling_Con_102B1 Total Spectral Count	20160805_Ling_Con_102B2 Total Spectral Count	20160805_Ling_Con_102B3 Total Spectral Count	20160805_Ling_Con_255B1 Total Spectral Count	20160805_Ling_Con_255B2 Total Spectral Count	20160805_Ling_Con_255B3 Total Spectral Count	20160805_Ling_Con_344B1 Total Spectral Count	20160805_Ling_Con_344B2 Total Spectral Count	20160805_Ling_Con_344B3 Total Spectral Count	20160805_Ling_U965_078B1 Total Spectral Count	20160805_Ling_U965_078B2 Total Spectral Count	20160805_Ling_U965_078B3 Total Spectral Count	20160805_Ling_U965_078_102A1 Total Spectral Count	20160805_Ling_U965_078_102A2 Total Spectral Count	20160805_Ling_U965_078_102A3 Total Spectral Count	20160805_Ling_U965_102B1 Total Spectral Count	20160805_Ling_U965_102B2 Total Spectral Count	20160805_Ling_U965_102B3 Total Spectral Count	20160805_Ling_U965_255A1 Total Spectral Count	20160805_Ling_U965_255A2 Total Spectral Count	20160805_Ling_U965_255A3 Total Spectral Count	20160805_Ling_U965_255B1 Total Spectral Count	20160805_Ling_U965_255B2 Total Spectral Count	20160805_Ling_U965_255B3 Total Spectral Count	20160805_Ling_U965_344B1 Total Spectral Count	20160805_Ling_U965_344B2 Total Spectral Count	20160805_Ling_U965_344B3 Total Spectral Count	20160805_Ling_Con_102B1 Intensity	20160805_Ling_Con_102B2 Intensity	20160805_Ling_Con_102B3 Intensity	20160805_Ling_Con_255B1 Intensity	20160805_Ling_Con_255B2 Intensity	20160805_Ling_Con_255B3 Intensity	20160805_Ling_Con_344B1 Intensity	20160805_Ling_Con_344B2 Intensity	20160805_Ling_Con_344B3 Intensity	20160805_Ling_U965_078B1 Intensity	20160805_Ling_U965_078B2 Intensity	20160805_Ling_U965_078B3 Intensity	20160805_Ling_U965_078_102A1 Intensity	20160805_Ling_U965_078_102A2 Intensity	20160805_Ling_U965_078_102A3 Intensity	20160805_Ling_U965_102B1 Intensity	20160805_Ling_U965_102B2 Intensity	20160805_Ling_U965_102B3 Intensity	20160805_Ling_U965_255A1 Intensity	20160805_Ling_U965_255A2 Intensity	20160805_Ling_U965_255A3 Intensity	20160805_Ling_U965_255B1 Intensity	20160805_Ling_U965_255B2 Intensity	20160805_Ling_U965_255B3 Intensity	20160805_Ling_U965_344B1 Intensity	20160805_Ling_U965_344B2 Intensity	20160805_Ling_U965_344B3 Intensity	20160805_Ling_Con_102B1 MaxLFQ Intensity	20160805_Ling_Con_102B2 MaxLFQ Intensity	20160805_Ling_Con_102B3 MaxLFQ Intensity	20160805_Ling_Con_255B1 MaxLFQ Intensity	20160805_Ling_Con_255B2 MaxLFQ Intensity	20160805_Ling_Con_255B3 MaxLFQ Intensity	20160805_Ling_Con_344B1 MaxLFQ Intensity	20160805_Ling_Con_344B2 MaxLFQ Intensity	20160805_Ling_Con_344B3 MaxLFQ Intensity	20160805_Ling_U965_078B1 MaxLFQ Intensity	20160805_Ling_U965_078B2 MaxLFQ Intensity	20160805_Ling_U965_078B3 MaxLFQ Intensity	20160805_Ling_U965_078_102A1 MaxLFQ Intensity	20160805_Ling_U965_078_102A2 MaxLFQ Intensity	20160805_Ling_U965_078_102A3 MaxLFQ Intensity	20160805_Ling_U965_102B1 MaxLFQ Intensity	20160805_Ling_U965_102B2 MaxLFQ Intensity	20160805_Ling_U965_102B3 MaxLFQ Intensity	20160805_Ling_U965_255A1 MaxLFQ Intensity	20160805_Ling_U965_255A2 MaxLFQ Intensity	20160805_Ling_U965_255A3 MaxLFQ Intensity	20160805_Ling_U965_255B1 MaxLFQ Intensity	20160805_Ling_U965_255B2 MaxLFQ Intensity	20160805_Ling_U965_255B3 MaxLFQ Intensity	20160805_Ling_U965_344B1 MaxLFQ Intensity	20160805_Ling_U965_344B2 MaxLFQ Intensity	20160805_Ling_U965_344B3 MaxLFQ Intensity	Indistinguishable Proteins
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens	1:Experimental evidence at protein level	Haptoglobin	1.0	0.9985	2	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	1073148.8	0.0	813969.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1073148.8	0.0	813969.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00747|PLMN_HUMAN	P00747	PLMN_HUMAN	PLG	810	Homo sapiens	1:Experimental evidence at protein level	Plasminogen	1.0	0.999	17	92	92	92	2	2	0	0	0	0	0	0	0	0	0	5	1	0	1	12	7	11	6	6	4	9	9	8	4	2	3	2	2	0	0	0	0	0	0	0	0	0	5	1	0	1	12	7	11	6	6	4	9	9	8	4	2	3	2	2	0	0	0	0	0	0	0	0	0	5	1	0	1	12	7	11	6	6	4	9	9	8	4	2	3	5280351.0	1536354.0	0.0	0.0	933825.8	0.0	0.0	0.0	0.0	0.0	2050404.2	2931735.5	1.1053462E7	1.1412498E7	3455372.2	4.4840496E7	3.6394188E7	4.3690492E7	1.3611594E7	1.5422768E7	1.7071686E7	2.3727986E7	2.7921806E7	2.104766E7	7420693.0	2878553.2	5059813.0	1906582.0	3006803.8	0.0	0.0	1334606.8	0.0	0.0	0.0	0.0	0.0	1409327.4	0.0	7087699.0	2693821.8	5514970.5	8634558.0	7001154.0	6505398.0	4272016.5	4472060.5	4880076.5	5040189.0	4737768.0	5661033.0	3226925.5	2416674.0	2180897.8	
sp|P01008|ANT3_HUMAN	P01008	ANT3_HUMAN	SERPINC1	464	Homo sapiens	1:Experimental evidence at protein level	Antithrombin-III	1.0	0.999	2	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	2	0	0	0	0.0	0.0	0.0	1279846.6	1678461.4	1270763.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	598503.25	3225043.2	3958455.0	3949028.8	5294859.5	4111150.5	5168631.5	0.0	0.0	0.0	0.0	0.0	0.0	1194644.5	1566722.6	1186166.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1465724.8	1920251.8	2742408.2	2734695.2	3523591.2	2830025.0	3542306.0	0.0	0.0	0.0	
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antitrypsin	1.0	0.9915	2	5	5	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	1909293.9	2626873.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2216508.2	0.0	1669218.4	1428672.6	1290281.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1909293.9	1388728.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2216508.2	0.0	1669218.4	1428672.6	1290281.9	0.0	0.0	0.0	0.0	
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens	1:Experimental evidence at protein level	Alpha-1-antichymotrypsin	1.0	0.999	3	21	21	21	2	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	2	2	3	1	1	1	2	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	2	2	3	1	1	1	2	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	2	2	3	1	1	1	4501767.5	2303948.5	3712771.0	1697334.4	3838867.0	0.0	0.0	0.0	0.0	1299520.2	619640.75	0.0	3467346.8	2478106.2	3342212.0	0.0	0.0	0.0	0.0	1.0728803E7	9201790.0	5961573.0	5807429.0	4719967.0	0.0	1731218.0	1174412.5	2343589.8	2278996.5	1872571.1	1678952.1	1951462.6	0.0	0.0	0.0	0.0	1396924.0	666085.06	0.0	3727237.0	2663849.2	3306015.8	0.0	0.0	0.0	0.0	5646913.0	4699122.0	2613217.5	2423242.2	2078641.4	0.0	1860979.1	1262439.0	
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens	1:Experimental evidence at protein level	Alpha-2-macroglobulin	1.0	0.9986	3	10	10	10	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0.0	0.0	0.0	5087559.5	4991327.5	4212889.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3481695.0	4577937.0	4378288.0	959822.6	868826.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2426652.8	2368716.5	2549363.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2421647.5	3178279.0	3028175.0	959822.6	868826.4	0.0	0.0	0.0	0.0	
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens	1:Experimental evidence at protein level	Complement C3	1.0	0.999	7	23	23	23	2	1	1	1	2	1	0	0	0	0	0	5	0	0	0	2	2	1	1	1	1	1	1	0	0	0	0	2	1	1	1	2	1	0	0	0	0	0	5	0	0	0	2	2	1	1	1	1	1	1	0	0	0	0	2	1	1	1	2	1	0	0	0	0	0	5	0	0	0	2	2	1	1	1	1	1	1	0	0	0	0	4539161.5	2958055.0	3472969.0	4152371.2	4424381.0	5828656.0	0.0	1441247.9	745377.8	2005065.4	4142382.2	3025637.5	0.0	0.0	0.0	7886591.5	4930501.0	5021331.5	2471974.8	1931778.6	4788055.0	1855346.9	1762586.1	0.0	0.0	0.0	0.0	1776326.9	1719158.1	2000502.0	2474317.8	2348006.0	3421167.0	0.0	1866007.2	965052.9	2595991.0	2198413.5	1813502.4	0.0	0.0	0.0	2114251.5	1863853.1	2389775.2	3200506.2	2501105.5	3278620.5	2402148.0	2282049.2	0.0	0.0	0.0	0.0	
sp|P01040|CYTA_HUMAN	P01040	CYTA_HUMAN	CSTA	98	Homo sapiens	1:Experimental evidence at protein level	Cystatin-A	0.9802	0.9985	1	14	14	14	0	0	0	1	2	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	2	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	2	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0.0	0.0	0.0	1938616.1	2332943.5	2363866.0	0.0	1380803.1	0.0	1854317.2	1793627.6	1303798.0	7337265.0	0.0	6988921.5	0.0	0.0	0.0	1052184.9	0.0	0.0	1166159.6	0.0	0.0	438303.03	684470.7	785674.4	0.0	0.0	0.0	1938616.1	2332943.5	2363866.0	0.0	1380803.1	0.0	1854317.2	1793627.6	1303798.0	7337265.0	0.0	6988921.5	0.0	0.0	0.0	1052184.9	0.0	0.0	1166159.6	0.0	0.0	438303.03	684470.7	785674.4	
sp|P01042|KNG1_HUMAN	P01042	KNG1_HUMAN	KNG1	644	Homo sapiens	1:Experimental evidence at protein level	Kininogen-1	1.0	0.999	4	16	16	16	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1	2	0	0	0	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1	2	0	0	0	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1	2	0	0	0	1083844.1	1623791.6	0.0	7397375.5	3586051.2	3654233.5	0.0	1601971.0	840170.8	0.0	0.0	0.0	0.0	0.0	0.0	1178325.6	0.0	370379.94	2711871.5	2410870.2	2888814.2	1669293.2	1265745.2	1526557.2	0.0	0.0	0.0	1032832.25	1547366.8	0.0	4050207.8	3417271.2	3482244.5	0.0	1526573.1	800627.6	0.0	0.0	0.0	0.0	0.0	0.0	1122867.0	0.0	352947.75	2584235.5	2297401.0	2752850.2	2406698.8	2608780.8	2130034.8	0.0	0.0	0.0	
sp|P01111|RASN_HUMAN	P01111	RASN_HUMAN	NRAS	189	Homo sapiens	1:Experimental evidence at protein level	GTPase NRas	1.0	0.996	2	7	0	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	3457153.5	3181008.5	1153680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399995.88	0.0	0.0	0.0	0.0	2833624.2	2627878.5	3075175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2317464.0	2110890.0	1153680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399995.88	0.0	0.0	0.0	0.0	1899403.4	1761000.1	2050718.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P01116|RASK_HUMAN
sp|P01591|IGJ_HUMAN	P01591	IGJ_HUMAN	JCHAIN	159	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin J chain	1.0	0.999	5	78	78	78	2	2	2	6	7	3	2	2	1	3	2	2	1	1	1	2	4	2	4	4	4	5	5	5	2	2	2	2	2	2	6	7	3	2	2	1	3	2	2	1	1	1	2	4	2	4	4	4	5	5	5	2	2	2	2	2	2	6	7	3	2	2	1	3	2	2	1	1	1	2	4	2	4	4	4	5	5	5	2	2	2	6327282.0	6319195.5	6934574.5	3.8400456E7	5.1517068E7	5.4228556E7	7274665.0	5233537.5	7218132.0	5002410.0	6493485.0	6837228.0	6335764.0	3934814.2	7183107.5	1.3282234E7	1.9760812E7	1.3444172E7	2.4316488E7	2.5776544E7	2.5793862E7	3.1688848E7	2.896518E7	2.8733216E7	6485606.5	6536160.0	6752457.0	5290161.0	4978339.5	5891591.5	2.7294376E7	3.3801108E7	3.3623368E7	6386241.0	4226681.0	7218132.0	3893944.5	3979931.8	4383385.5	6335764.0	3934814.2	7183107.5	8942056.0	1.21873E7	8902544.0	1.6634138E7	1.6311036E7	1.6317223E7	1.8583696E7	1.7275598E7	1.7010254E7	4468334.0	3863293.0	4544379.0	
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa variable 3-20	0.8836	0.9903	1	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	1395750.9	0.0	5966412.0	7762377.0	6578509.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4457870.5	3820962.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1395750.9	0.0	5966412.0	7762377.0	6578509.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4457870.5	3820962.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P01764|HV323_HUMAN	P01764	HV323_HUMAN	IGHV3-23	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-23	0.9856	0.9987	1	5	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1578492.6	1687757.4	1738812.2	2023119.6	1726177.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1299066.6	1309555.4	1622362.8	0.0	0.0	1698645.0	0.0	0.0	0.0	0.0	0.0	0.0	1578492.6	1687757.4	1738812.2	2023119.6	1726177.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1299066.6	1309555.4	1622362.8	0.0	0.0	1698645.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P01768|HV330_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|P01766|HV313_HUMAN	P01766	HV313_HUMAN	IGHV3-13	116	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-13	0.9977	0.9969	2	3	3	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	1598029.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1617674.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1598029.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1617674.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy variable 3-7	1.0	0.9984	4	10	2	10	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	6494353.5	5458369.5	5240555.5	0.0	0.0	0.0	1936216.5	1645026.9	1833549.9	0.0	0.0	0.0	1778737.1	5656023.0	3870929.0	0.0	0.0	0.0	888777.0	1171498.6	1544715.5	0.0	0.0	0.0	0.0	0.0	0.0	5125564.0	3898980.2	3743302.0	0.0	0.0	0.0	1584455.2	1346167.4	1500440.5	0.0	0.0	0.0	2355207.8	2651874.2	2050529.1	0.0	0.0	0.0	1176820.6	1551169.4	2045342.1	0.0	0.0	0.0	
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	Homo sapiens	1:Experimental evidence at protein level	Polymeric immunoglobulin receptor	0.9998	0.9915	2	3	3	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1757638.6	0.0	2486055.5	2814058.0	1660498.6	0.0	1835416.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2092635.0	0.0	1221704.6	1545143.9	1572936.6	0.0	2185236.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin kappa constant	1.0	0.9989	7	42	42	123	3	2	2	5	4	1	0	0	0	2	1	1	0	0	0	1	1	1	3	3	1	3	2	3	1	1	1	3	2	2	5	4	1	0	0	0	2	1	1	0	0	0	1	1	1	3	3	1	3	2	3	1	1	1	5	4	4	9	8	4	5	2	1	6	6	7	0	0	0	3	2	2	6	7	5	9	7	9	4	4	4	2856299.2	2310374.5	606910.7	5406600.5	5451980.0	3159035.2	0.0	0.0	0.0	1099878.8	910149.56	855351.44	0.0	0.0	0.0	952588.06	956939.0	684029.9	2699529.2	2614863.0	1792799.9	1451677.9	1282584.6	1379760.4	1070543.8	957042.5	628664.75	2856299.2	2310374.5	606910.7	5406600.5	5451980.0	3159035.2	0.0	0.0	0.0	1099878.8	910149.56	855351.44	0.0	0.0	0.0	952588.06	956939.0	684029.9	2699529.2	2614863.0	1792799.9	1451677.9	1282584.6	1379760.4	1070543.8	957042.5	628664.75	
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	395	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 2	1.0	0.999	12	139	41	139	4	6	4	10	10	7	2	2	2	8	6	6	0	0	2	4	4	3	4	7	4	12	13	12	2	3	2	1	1	0	2	1	0	0	0	0	2	1	2	0	0	1	1	1	1	1	1	0	7	9	6	1	1	1	4	6	4	10	10	7	2	2	2	8	6	6	0	0	2	4	4	3	4	7	4	12	13	12	2	3	2	4.3192048E7	3.0780988E7	3.2559964E7	1.50904672E8	1.68882976E8	1.59091792E8	5.5515448E7	5.3527736E7	6.1928404E7	6.8280664E7	7.801076E7	7.4608696E7	0.0	6638904.5	1.0877145E7	3.4999632E7	4.2853608E7	3.7026588E7	8.8253048E7	7.2974864E7	7.6606352E7	7.4702432E7	7.09496E7	6.2933108E7	1.9153672E7	2.48974E7	2.5502508E7	1.2361344E7	1.0722502E7	1.0628201E7	5.2570944E7	5.9975456E7	5.7358716E7	2.0781806E7	1.9133202E7	2.1206068E7	2.3676354E7	2.342129E7	2.5182666E7	0.0	4319289.5	7262515.0	1.156184E7	1.2608688E7	1.1344723E7	3.1092652E7	2.8660658E7	2.760686E7	2.4136204E7	2.3244776E7	2.0898076E7	1.1161635E7	1.0492764E7	1.1366401E7	
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	446	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin heavy constant gamma 3	1.0	0.999	9	139	90	214	9	8	6	6	7	4	4	4	2	7	7	6	1	1	1	7	7	7	7	9	7	4	4	4	3	3	4	7	6	5	4	5	2	2	2	1	5	5	5	0	0	0	4	4	4	5	6	5	2	2	3	2	2	2	11	12	10	12	13	9	5	5	4	12	11	8	1	1	2	9	9	8	9	14	10	8	8	9	4	5	5	3.91054E7	3.9205848E7	1.071351E7	2.0611998E7	2.6512784E7	2.4549412E7	2.0827628E7	2.1216718E7	2.2449946E7	2.8843262E7	2.6408858E7	3.4109168E7	1.4046437E7	1.6119233E7	1.2803268E7	6.0628748E7	5.6157372E7	5.6091132E7	2.0532648E7	4.5859668E7	6.941272E7	2.354862E7	2.3279246E7	1.7418532E7	2.1364612E7	2.3426724E7	2.3748922E7	2.5956016E7	2.6621142E7	2.141236E7	1.4118077E7	1.8290138E7	1.685614E7	1.4750633E7	1.4935786E7	1.5442334E7	1.237326E7	1.0594528E7	1.179693E7	1.5093551E7	1.7320868E7	1.3757708E7	3.9092256E7	3.2210636E7	3.3462362E7	2.0117532E7	3.1843726E7	4.5662216E7	1.5440083E7	1.537504E7	1.5640732E7	1.4649576E7	1.6082865E7	1.6230825E7	
